Country,Year,life,population,income,region
Rwanda,1879,31.8,,476.0,Sub-Saharan Africa
Rwanda,1880,31.8,1374345,477.0,Sub-Saharan Africa
Rwanda,1881,31.8,,478.0,Sub-Saharan Africa
Rwanda,1882,31.8,,478.0,Sub-Saharan Africa
Rwanda,1883,31.8,,479.0,Sub-Saharan Africa
Rwanda,1884,31.8,,479.0,Sub-Saharan Africa
Rwanda,1885,31.8,,480.0,Sub-Saharan Africa
Rwanda,1886,31.8,,481.0,Sub-Saharan Africa
Rwanda,1887,31.8,,481.0,Sub-Saharan Africa
Rwanda,1888,31.8,,482.0,Sub-Saharan Africa
Rwanda,1889,31.8,,482.0,Sub-Saharan Africa
Rwanda,1890,31.8,1471766,483.0,Sub-Saharan Africa
Rwanda,1891,31.8,,484.0,Sub-Saharan Africa
Rwanda,1892,31.8,,484.0,Sub-Saharan Africa
Rwanda,1893,31.8,,485.0,Sub-Saharan Africa
Rwanda,1894,31.8,,486.0,Sub-Saharan Africa
Rwanda,1895,31.8,,486.0,Sub-Saharan Africa
Rwanda,1896,31.8,,487.0,Sub-Saharan Africa
Rwanda,1897,28.0,,487.0,Sub-Saharan Africa
Rwanda,1898,27.0,,488.0,Sub-Saharan Africa
Rwanda,1899,26.0,,489.0,Sub-Saharan Africa
Rwanda,1900,25.0,1576436,489.0,Sub-Saharan Africa
Rwanda,1901,24.0,,490.0,Sub-Saharan Africa
Rwanda,1902,23.0,,490.0,Sub-Saharan Africa
Rwanda,1903,22.0,,491.0,Sub-Saharan Africa
Rwanda,1904,31.8,,492.0,Sub-Saharan Africa
Rwanda,1905,31.8,,492.0,Sub-Saharan Africa
Rwanda,1906,26.0,,493.0,Sub-Saharan Africa
Rwanda,1907,25.0,,494.0,Sub-Saharan Africa
Rwanda,1908,24.0,,494.0,Sub-Saharan Africa
Rwanda,1909,31.8,,495.0,Sub-Saharan Africa
Rwanda,1910,31.8,1688211,495.0,Sub-Saharan Africa
Rwanda,1911,31.8,,496.0,Sub-Saharan Africa
Rwanda,1912,31.8,,497.0,Sub-Saharan Africa
Rwanda,1913,31.8,,497.0,Sub-Saharan Africa
Rwanda,1914,31.8,,498.0,Sub-Saharan Africa
Rwanda,1915,31.8,,499.0,Sub-Saharan Africa
Rwanda,1916,26.0,,499.0,Sub-Saharan Africa
Rwanda,1917,24.0,,500.0,Sub-Saharan Africa
Rwanda,1918,12.29836455,,501.0,Sub-Saharan Africa
Rwanda,1919,31.8,,501.0,Sub-Saharan Africa
Rwanda,1920,31.8,1803946,502.0,Sub-Saharan Africa
Rwanda,1921,31.827959999999997,,503.0,Sub-Saharan Africa
Rwanda,1922,31.85592,,503.0,Sub-Saharan Africa
Rwanda,1923,31.883879999999998,,504.0,Sub-Saharan Africa
Rwanda,1924,26.11184,,505.0,Sub-Saharan Africa
Rwanda,1925,25.1398,,506.0,Sub-Saharan Africa
Rwanda,1926,24.16776,,506.0,Sub-Saharan Africa
Rwanda,1927,31.995720000000002,,507.0,Sub-Saharan Africa
Rwanda,1928,26.223679999999998,,508.0,Sub-Saharan Africa
Rwanda,1929,24.25164,,509.0,Sub-Saharan Africa
Rwanda,1930,32.0796,1918878,509.0,Sub-Saharan Africa
Rwanda,1931,32.10756,,510.0,Sub-Saharan Africa
Rwanda,1932,32.55050182,,511.0,Sub-Saharan Africa
Rwanda,1933,32.99344364,,512.0,Sub-Saharan Africa
Rwanda,1934,33.43638545,,513.0,Sub-Saharan Africa
Rwanda,1935,33.87932727,,513.0,Sub-Saharan Africa
Rwanda,1936,34.32226909,,514.0,Sub-Saharan Africa
Rwanda,1937,34.76521091,,515.0,Sub-Saharan Africa
Rwanda,1938,35.20815273,,516.0,Sub-Saharan Africa
Rwanda,1939,35.65109455,,516.0,Sub-Saharan Africa
Rwanda,1940,36.09403636,2041133,517.0,Sub-Saharan Africa
Rwanda,1941,36.53697818,,518.0,Sub-Saharan Africa
Rwanda,1942,36.97992,,519.0,Sub-Saharan Africa
Rwanda,1943,34.64308,,519.0,Sub-Saharan Africa
Rwanda,1944,20.135714800000002,,520.0,Sub-Saharan Africa
Rwanda,1945,38.205,,521.0,Sub-Saharan Africa
Rwanda,1946,38.61336,,522.0,Sub-Saharan Africa
Rwanda,1947,39.02172,,522.0,Sub-Saharan Africa
Rwanda,1948,39.43008,,523.0,Sub-Saharan Africa
Rwanda,1949,39.838440000000006,,524.0,Sub-Saharan Africa
Rwanda,1950,40.2468,2186187,525.0,Sub-Saharan Africa
Rwanda,1951,40.42176,2250675,544.0,Sub-Saharan Africa
Rwanda,1952,40.74372,2313306,551.0,Sub-Saharan Africa
Rwanda,1953,41.06868,"2,378,442",560.0,Sub-Saharan Africa
Rwanda,1954,41.39764,2448814,580.0,Sub-Saharan Africa
Rwanda,1955,41.7286,2525524,586.0,Sub-Saharan Africa
Rwanda,1956,42.06256,2607945,595.0,Sub-Saharan Africa
Rwanda,1957,42.39752,2693819,604.0,Sub-Saharan Africa
Rwanda,1958,42.73348,2779550,607.0,Sub-Saharan Africa
Rwanda,1959,43.06944,2860694,627.0,Sub-Saharan Africa
Rwanda,1960,43.4014,2933424,631.0,Sub-Saharan Africa
Rwanda,1961,43.72636,2996091,601.0,Sub-Saharan Africa
Rwanda,1962,44.04132,3050596,669.0,Sub-Saharan Africa
Rwanda,1963,44.34228,3102968,588.0,Sub-Saharan Africa
Rwanda,1964,44.625240000000005,3161719,506.0,Sub-Saharan Africa
Rwanda,1965,44.8852,3232937,528.0,Sub-Saharan Africa
Rwanda,1966,45.11916,3319077,549.0,Sub-Saharan Africa
Rwanda,1967,45.32512,3418313,572.0,Sub-Saharan Africa
Rwanda,1968,45.50708,3527260,596.0,Sub-Saharan Africa
Rwanda,1969,45.665040000000005,3640591,642.0,Sub-Saharan Africa
Rwanda,1970,45.8,3754546,691.0,Sub-Saharan Africa
Rwanda,1971,45.8,3868345,679.0,Sub-Saharan Africa
Rwanda,1972,45.7,3983707,662.0,Sub-Saharan Africa
Rwanda,1973,45.7,"4,102,336",663.0,Sub-Saharan Africa
Rwanda,1974,45.6,4226836,675.0,Sub-Saharan Africa
Rwanda,1975,45.6,4359166,777.0,Sub-Saharan Africa
Rwanda,1976,45.7,4499720,740.0,Sub-Saharan Africa
Rwanda,1977,46.0,4648070,752.0,Sub-Saharan Africa
Rwanda,1978,46.4,4804375,798.0,Sub-Saharan Africa
Rwanda,1979,47.0,4968628,846.0,Sub-Saharan Africa
Rwanda,1980,48.0,5140786,920.0,Sub-Saharan Africa
Rwanda,1981,48.8,5313908,948.0,Sub-Saharan Africa
Rwanda,1982,49.4,5486431,990.0,Sub-Saharan Africa
Rwanda,1983,49.9,5669251,1014.0,Sub-Saharan Africa
Rwanda,1984,50.2,5877556,945.0,Sub-Saharan Africa
Rwanda,1985,50.3,6117966,962.0,Sub-Saharan Africa
Rwanda,1986,50.3,6410594,989.0,Sub-Saharan Africa
Rwanda,1987,50.4,6742390,953.0,Sub-Saharan Africa
Rwanda,1988,50.2,7048075,892.0,Sub-Saharan Africa
Rwanda,1989,50.0,7239097,884.0,Sub-Saharan Africa
Rwanda,1990,49.4,7259740,856.0,Sub-Saharan Africa
Rwanda,1991,48.9,7071393,863.0,Sub-Saharan Africa
Rwanda,1992,48.3,6712924,973.0,Sub-Saharan Africa
Rwanda,1993,47.6,6300358,965.0,Sub-Saharan Africa
Rwanda,1994,15.6,5995987,509.0,Sub-Saharan Africa
Rwanda,1995,42.0,5912755,695.0,Sub-Saharan Africa
Rwanda,1996,45.2,6097688,749.0,Sub-Saharan Africa
Rwanda,1997,36.3,6506118,781.0,Sub-Saharan Africa
Rwanda,1998,44.8,7047196,768.0,Sub-Saharan Africa
Rwanda,1999,48.1,7585143,754.0,Sub-Saharan Africa
Rwanda,2000,50.0,8021875,764.0,Sub-Saharan Africa
Rwanda,2001,51.2,8329113,796.0,Sub-Saharan Africa
Rwanda,2002,52.7,8539029,880.0,Sub-Saharan Africa
Rwanda,2003,54.2,8686469,879.0,Sub-Saharan Africa
Rwanda,2004,55.7,8828956,928.0,Sub-Saharan Africa
Rwanda,2005,57.3,9008230,973.0,Sub-Saharan Africa
Rwanda,2006,59.3,9231041,1038.0,Sub-Saharan Africa
Rwanda,2007,61.0,9481083,1087.0,Sub-Saharan Africa
Rwanda,2008,62.2,9750314,1173.0,Sub-Saharan Africa
Rwanda,2009,62.9,10024594,1210.0,Sub-Saharan Africa
Rwanda,2010,63.7,10293669,1262.0,Sub-Saharan Africa
Rwanda,2011,64.3,10556429,1324.0,Sub-Saharan Africa
Rwanda,2012,64.7,10817350,1400.0,Sub-Saharan Africa
Rwanda,2013,65.3,11078095,1426.0,Sub-Saharan Africa
Rwanda,2014,65.91,11341544,1485.0,Sub-Saharan Africa
Rwanda,2015,66.53,11609666,1549.0,Sub-Saharan Africa
Samoa,1800,25.4,"47,300",1400.0,East Asia & Pacific
Samoa,1801,25.4,,1400.0,East Asia & Pacific
Samoa,1802,25.4,,1401.0,East Asia & Pacific
Samoa,1803,25.4,,1401.0,East Asia & Pacific
Samoa,1804,25.4,,1401.0,East Asia & Pacific
Samoa,1805,25.4,,1401.0,East Asia & Pacific
Samoa,1806,25.4,,1401.0,East Asia & Pacific
Samoa,1807,25.4,,1402.0,East Asia & Pacific
Samoa,1808,25.4,,1402.0,East Asia & Pacific
Samoa,1809,25.4,,1402.0,East Asia & Pacific
Samoa,1810,25.4,47220,1402.0,East Asia & Pacific
Samoa,1811,25.4,,1402.0,East Asia & Pacific
Samoa,1812,25.4,,1403.0,East Asia & Pacific
Samoa,1813,25.4,,1403.0,East Asia & Pacific
Samoa,1814,25.4,,1403.0,East Asia & Pacific
Samoa,1815,25.4,,1403.0,East Asia & Pacific
Samoa,1816,25.4,,1403.0,East Asia & Pacific
Samoa,1817,25.4,,1404.0,East Asia & Pacific
Samoa,1818,25.4,,1404.0,East Asia & Pacific
Samoa,1819,25.4,,1404.0,East Asia & Pacific
Samoa,1820,25.4,47139,1404.0,East Asia & Pacific
Samoa,1821,25.4,,1409.0,East Asia & Pacific
Samoa,1822,25.4,,1414.0,East Asia & Pacific
Samoa,1823,25.4,,1419.0,East Asia & Pacific
Samoa,1824,25.4,,1424.0,East Asia & Pacific
Samoa,1825,25.4,,1428.0,East Asia & Pacific
Samoa,1826,25.4,,1433.0,East Asia & Pacific
Samoa,1827,25.4,,1438.0,East Asia & Pacific
Samoa,1828,25.4,,1443.0,East Asia & Pacific
Samoa,1829,25.4,,1448.0,East Asia & Pacific
Samoa,1830,25.4,47059,1453.0,East Asia & Pacific
Samoa,1831,25.4,,1458.0,East Asia & Pacific
Samoa,1832,25.4,,1463.0,East Asia & Pacific
Samoa,1833,25.4,,1468.0,East Asia & Pacific
Samoa,1834,25.4,,1473.0,East Asia & Pacific
Samoa,1835,25.4,,1478.0,East Asia & Pacific
Samoa,1836,25.4,,1483.0,East Asia & Pacific
Samoa,1837,25.4,,1488.0,East Asia & Pacific
Samoa,1838,25.4,,1493.0,East Asia & Pacific
Samoa,1839,25.4,,1498.0,East Asia & Pacific
Samoa,1840,25.4,46979,1503.0,East Asia & Pacific
Samoa,1841,25.4,,1508.0,East Asia & Pacific
Samoa,1842,25.4,,1513.0,East Asia & Pacific
Samoa,1843,25.4,,1518.0,East Asia & Pacific
Samoa,1844,25.4,,1523.0,East Asia & Pacific
Samoa,1845,25.4,,1529.0,East Asia & Pacific
Samoa,1846,25.4,,1534.0,East Asia & Pacific
Samoa,1847,25.4,,1539.0,East Asia & Pacific
Samoa,1848,25.4,,1544.0,East Asia & Pacific
Samoa,1849,25.4,,1549.0,East Asia & Pacific
Samoa,1850,25.4,46077,1555.0,East Asia & Pacific
Samoa,1851,25.4,,1560.0,East Asia & Pacific
Samoa,1852,25.4,,1565.0,East Asia & Pacific
Samoa,1853,25.4,,1571.0,East Asia & Pacific
Samoa,1854,25.4,,1576.0,East Asia & Pacific
Samoa,1855,25.4,,1581.0,East Asia & Pacific
Samoa,1856,25.4,,1587.0,East Asia & Pacific
Samoa,1857,25.4,,1592.0,East Asia & Pacific
Samoa,1858,25.4,,1597.0,East Asia & Pacific
Samoa,1859,25.4,,1603.0,East Asia & Pacific
Samoa,1860,25.4,43781,1608.0,East Asia & Pacific
Samoa,1861,25.4,,1614.0,East Asia & Pacific
Samoa,1862,25.4,,1619.0,East Asia & Pacific
Samoa,1863,25.4,,1625.0,East Asia & Pacific
Samoa,1864,25.4,,1630.0,East Asia & Pacific
Samoa,1865,25.4,,1636.0,East Asia & Pacific
Samoa,1866,25.4,,1641.0,East Asia & Pacific
Samoa,1867,25.4,,1647.0,East Asia & Pacific
Samoa,1868,25.4,,1653.0,East Asia & Pacific
Samoa,1869,25.4,,1658.0,East Asia & Pacific
Samoa,1870,25.4,40833,1664.0,East Asia & Pacific
Samoa,1871,25.4,,1669.0,East Asia & Pacific
Samoa,1872,25.4,,1675.0,East Asia & Pacific
Samoa,1873,25.4,,1681.0,East Asia & Pacific
Samoa,1874,25.4,,1687.0,East Asia & Pacific
Samoa,1875,25.4,,1692.0,East Asia & Pacific
Samoa,1876,25.4,,1698.0,East Asia & Pacific
Samoa,1877,25.4,,1704.0,East Asia & Pacific
Samoa,1878,25.4,,1710.0,East Asia & Pacific
Samoa,1879,25.4,,1715.0,East Asia & Pacific
Samoa,1880,25.4,38071,1721.0,East Asia & Pacific
Samoa,1881,25.4,,1727.0,East Asia & Pacific
Samoa,1882,25.4,,1733.0,East Asia & Pacific
Samoa,1883,25.4,,1739.0,East Asia & Pacific
Samoa,1884,25.4,,1745.0,East Asia & Pacific
Samoa,1885,25.4,,1751.0,East Asia & Pacific
Samoa,1886,25.4,,1757.0,East Asia & Pacific
Samoa,1887,25.4,,1763.0,East Asia & Pacific
Samoa,1888,25.4,,1768.0,East Asia & Pacific
Samoa,1889,25.4,,1775.0,East Asia & Pacific
Samoa,1890,25.4,35495,1781.0,East Asia & Pacific
Samoa,1891,25.4,,1787.0,East Asia & Pacific
Samoa,1892,25.4,,1793.0,East Asia & Pacific
Samoa,1893,25.4,,1799.0,East Asia & Pacific
Samoa,1894,25.4,,1805.0,East Asia & Pacific
Samoa,1895,25.4,,1811.0,East Asia & Pacific
Samoa,1896,25.4,,1817.0,East Asia & Pacific
Samoa,1897,25.4,,1823.0,East Asia & Pacific
Samoa,1898,25.4,,1829.0,East Asia & Pacific
Samoa,1899,25.4,,1836.0,East Asia & Pacific
Samoa,1900,25.4,34310,1842.0,East Asia & Pacific
Samoa,1901,25.4,,1848.0,East Asia & Pacific
Samoa,1902,25.4,,1854.0,East Asia & Pacific
Samoa,1903,25.4,,1861.0,East Asia & Pacific
Samoa,1904,25.4,,1867.0,East Asia & Pacific
Samoa,1905,25.4,,1873.0,East Asia & Pacific
Samoa,1906,25.4,,1880.0,East Asia & Pacific
Samoa,1907,25.4,,1886.0,East Asia & Pacific
Samoa,1908,25.4,,1893.0,East Asia & Pacific
Samoa,1909,25.4,,1899.0,East Asia & Pacific
Samoa,1910,25.4,37850,1905.0,East Asia & Pacific
Samoa,1911,25.4,,1912.0,East Asia & Pacific
Samoa,1912,25.4,,1918.0,East Asia & Pacific
Samoa,1913,25.4,,1925.0,East Asia & Pacific
Samoa,1914,25.4,,1949.0,East Asia & Pacific
Samoa,1915,25.4,,1973.0,East Asia & Pacific
Samoa,1916,25.4,,1997.0,East Asia & Pacific
Samoa,1917,25.4,,2022.0,East Asia & Pacific
Samoa,1918,1.0,,2047.0,East Asia & Pacific
Samoa,1919,25.4,,2072.0,East Asia & Pacific
Samoa,1920,25.4,36337,2098.0,East Asia & Pacific
Samoa,1921,25.60046,,2123.0,East Asia & Pacific
Samoa,1922,25.80092,,2148.0,East Asia & Pacific
Samoa,1923,26.001379999999997,,2173.0,East Asia & Pacific
Samoa,1924,26.20184,,2199.0,East Asia & Pacific
Samoa,1925,26.4023,,2224.0,East Asia & Pacific
Samoa,1926,26.602759999999996,,2251.0,East Asia & Pacific
Samoa,1927,26.80322,,2277.0,East Asia & Pacific
Samoa,1928,27.00368,,2304.0,East Asia & Pacific
Samoa,1929,27.204140000000002,,2331.0,East Asia & Pacific
Samoa,1930,27.4046,45959,2358.0,East Asia & Pacific
Samoa,1931,27.605059999999998,,2386.0,East Asia & Pacific
Samoa,1932,27.80552,,2414.0,East Asia & Pacific
Samoa,1933,28.005979999999997,,2442.0,East Asia & Pacific
Samoa,1934,28.20644,,2471.0,East Asia & Pacific
Samoa,1935,29.6244,,2500.0,East Asia & Pacific
Samoa,1936,31.04236,,2529.0,East Asia & Pacific
Samoa,1937,32.46032,,2559.0,East Asia & Pacific
Samoa,1938,33.87828,,2589.0,East Asia & Pacific
Samoa,1939,35.296240000000004,,2619.0,East Asia & Pacific
Samoa,1940,36.7142,61296,2650.0,East Asia & Pacific
Samoa,1941,38.13216,,2681.0,East Asia & Pacific
Samoa,1942,39.55012,,2712.0,East Asia & Pacific
Samoa,1943,40.96808,,2744.0,East Asia & Pacific
Samoa,1944,42.38604,,2776.0,East Asia & Pacific
Samoa,1945,43.803999999999995,,2808.0,East Asia & Pacific
Samoa,1946,45.221959999999996,,2841.0,East Asia & Pacific
Samoa,1947,46.639920000000004,,2874.0,East Asia & Pacific
Samoa,1948,48.05788,,2908.0,East Asia & Pacific
Samoa,1949,49.475840000000005,,2942.0,East Asia & Pacific
Samoa,1950,50.8938,82102,2976.0,East Asia & Pacific
Samoa,1951,51.358259999999994,84439,3011.0,East Asia & Pacific
Samoa,1952,52.08372,86818,3046.0,East Asia & Pacific
Samoa,1953,52.806180000000005,"89,235",3081.0,East Asia & Pacific
Samoa,1954,53.524640000000005,91695,3117.0,East Asia & Pacific
Samoa,1955,54.2391,94209,3153.0,East Asia & Pacific
Samoa,1956,54.94956,96801,3190.0,East Asia & Pacific
Samoa,1957,55.657019999999996,99503,3227.0,East Asia & Pacific
Samoa,1958,56.362480000000005,102352,3264.0,East Asia & Pacific
Samoa,1959,57.06494,105391,3302.0,East Asia & Pacific
Samoa,1960,57.7664,108645,3341.0,East Asia & Pacific
Samoa,1961,58.46686,112121,3379.0,East Asia & Pacific
Samoa,1962,59.168319999999994,115786,3419.0,East Asia & Pacific
Samoa,1963,59.87078,119564,3458.0,East Asia & Pacific
Samoa,1964,60.57524,123354,3498.0,East Asia & Pacific
Samoa,1965,61.2807,127068,3539.0,East Asia & Pacific
Samoa,1966,61.987159999999996,130687,3580.0,East Asia & Pacific
Samoa,1967,62.69161999999999,134194,3621.0,East Asia & Pacific
Samoa,1968,63.396080000000005,137503,3663.0,East Asia & Pacific
Samoa,1969,64.09854,140520,3706.0,East Asia & Pacific
Samoa,1970,64.8,143175,3748.0,East Asia & Pacific
Samoa,1971,64.7,145437,3792.0,East Asia & Pacific
Samoa,1972,64.5,147323,3836.0,East Asia & Pacific
Samoa,1973,64.4,148889,3880.0,East Asia & Pacific
Samoa,1974,64.5,150219,3433.0,East Asia & Pacific
Samoa,1975,64.8,151383,3273.0,East Asia & Pacific
Samoa,1976,65.3,152390,3548.0,East Asia & Pacific
Samoa,1977,65.7,153244,3493.0,East Asia & Pacific
Samoa,1978,66.1,154010,3686.0,East Asia & Pacific
Samoa,1979,66.4,154763,4149.0,East Asia & Pacific
Samoa,1980,66.5,155554,3879.0,East Asia & Pacific
Samoa,1981,66.7,156435,3517.0,East Asia & Pacific
Samoa,1982,66.9,157401,3471.0,East Asia & Pacific
Samoa,1983,67.1,158383,3477.0,East Asia & Pacific
Samoa,1984,67.2,159281,3512.0,East Asia & Pacific
Samoa,1985,67.5,160030,3636.0,East Asia & Pacific
Samoa,1986,67.7,160591,3818.0,East Asia & Pacific
Samoa,1987,67.9,161014,3815.0,East Asia & Pacific
Samoa,1988,68.1,161424,3736.0,East Asia & Pacific
Samoa,1989,68.3,162001,3847.0,East Asia & Pacific
Samoa,1990,68.4,162865,3649.0,East Asia & Pacific
Samoa,1991,68.5,164073,3539.0,East Asia & Pacific
Samoa,1992,68.8,165568,3500.0,East Asia & Pacific
Samoa,1993,68.9,167206,3608.0,East Asia & Pacific
Samoa,1994,69.0,168786,3483.0,East Asia & Pacific
Samoa,1995,69.2,170158,3686.0,East Asia & Pacific
Samoa,1996,69.3,171276,3925.0,East Asia & Pacific
Samoa,1997,69.5,172191,3929.0,East Asia & Pacific
Samoa,1998,69.6,172979,3997.0,East Asia & Pacific
Samoa,1999,69.7,173758,4066.0,East Asia & Pacific
Samoa,2000,69.9,174614,4326.0,East Asia & Pacific
Samoa,2001,70.1,175567,4601.0,East Asia & Pacific
Samoa,2002,70.3,176592,4773.0,East Asia & Pacific
Samoa,2003,70.5,"177,677",4958.0,East Asia & Pacific
Samoa,2004,70.7,178794,5155.0,East Asia & Pacific
Samoa,2005,70.8,179928,5335.0,East Asia & Pacific
Samoa,2006,71.1,181072,5406.0,East Asia & Pacific
Samoa,2007,71.3,182238,5711.0,East Asia & Pacific
Samoa,2008,71.4,183440,5731.0,East Asia & Pacific
Samoa,2009,69.9,184700,5418.0,East Asia & Pacific
Samoa,2010,71.6,186029,5405.0,East Asia & Pacific
Samoa,2011,71.6,187434,5675.0,East Asia & Pacific
Samoa,2012,71.6,188901,5654.0,East Asia & Pacific
Samoa,2013,71.8,190390,5502.0,East Asia & Pacific
Samoa,2014,72.0,191845,5525.0,East Asia & Pacific
Samoa,2015,72.2,193228,5558.0,East Asia & Pacific
Sao Tome and Principe,1800,31.0,22731,850.0,Sub-Saharan Africa
Sao Tome and Principe,1801,31.0,,852.0,Sub-Saharan Africa
Sao Tome and Principe,1802,31.0,,853.0,Sub-Saharan Africa
Sao Tome and Principe,1803,31.0,,855.0,Sub-Saharan Africa
Sao Tome and Principe,1804,31.0,,857.0,Sub-Saharan Africa
Sao Tome and Principe,1805,31.0,,858.0,Sub-Saharan Africa
Sao Tome and Principe,1806,31.0,,860.0,Sub-Saharan Africa
Sao Tome and Principe,1807,31.0,,861.0,Sub-Saharan Africa
Sao Tome and Principe,1808,31.0,,863.0,Sub-Saharan Africa
Sao Tome and Principe,1809,31.0,,865.0,Sub-Saharan Africa
Sao Tome and Principe,1810,31.0,22731,866.0,Sub-Saharan Africa
Sao Tome and Principe,1811,31.0,,868.0,Sub-Saharan Africa
Sao Tome and Principe,1812,31.0,,869.0,Sub-Saharan Africa
Sao Tome and Principe,1813,31.0,,871.0,Sub-Saharan Africa
Sao Tome and Principe,1814,31.0,,873.0,Sub-Saharan Africa
Sao Tome and Principe,1815,31.0,,874.0,Sub-Saharan Africa
Sao Tome and Principe,1816,31.0,,876.0,Sub-Saharan Africa
Sao Tome and Principe,1817,31.0,,877.0,Sub-Saharan Africa
Sao Tome and Principe,1818,31.0,,879.0,Sub-Saharan Africa
Sao Tome and Principe,1819,31.0,,881.0,Sub-Saharan Africa
Sao Tome and Principe,1820,31.0,23187,882.0,Sub-Saharan Africa
Sao Tome and Principe,1821,31.0,,884.0,Sub-Saharan Africa
Sao Tome and Principe,1822,31.0,,886.0,Sub-Saharan Africa
Sao Tome and Principe,1823,31.0,,887.0,Sub-Saharan Africa
Sao Tome and Principe,1824,31.0,,889.0,Sub-Saharan Africa
Sao Tome and Principe,1825,31.0,,891.0,Sub-Saharan Africa
Sao Tome and Principe,1826,31.0,,892.0,Sub-Saharan Africa
Sao Tome and Principe,1827,31.0,,894.0,Sub-Saharan Africa
Sao Tome and Principe,1828,31.0,,896.0,Sub-Saharan Africa
Sao Tome and Principe,1829,31.0,,897.0,Sub-Saharan Africa
Sao Tome and Principe,1830,31.0,24518,899.0,Sub-Saharan Africa
Sao Tome and Principe,1831,31.0,,901.0,Sub-Saharan Africa
Sao Tome and Principe,1832,31.0,,902.0,Sub-Saharan Africa
Sao Tome and Principe,1833,31.0,,904.0,Sub-Saharan Africa
Sao Tome and Principe,1834,31.0,,906.0,Sub-Saharan Africa
Sao Tome and Principe,1835,31.0,,907.0,Sub-Saharan Africa
Sao Tome and Principe,1836,31.0,,909.0,Sub-Saharan Africa
Sao Tome and Principe,1837,31.0,,911.0,Sub-Saharan Africa
Sao Tome and Principe,1838,31.0,,912.0,Sub-Saharan Africa
Sao Tome and Principe,1839,31.0,,914.0,Sub-Saharan Africa
Sao Tome and Principe,1840,31.0,26419,916.0,Sub-Saharan Africa
Sao Tome and Principe,1841,31.0,,917.0,Sub-Saharan Africa
Sao Tome and Principe,1842,31.0,,919.0,Sub-Saharan Africa
Sao Tome and Principe,1843,31.0,,921.0,Sub-Saharan Africa
Sao Tome and Principe,1844,31.0,,923.0,Sub-Saharan Africa
Sao Tome and Principe,1845,31.0,,924.0,Sub-Saharan Africa
Sao Tome and Principe,1846,31.0,,926.0,Sub-Saharan Africa
Sao Tome and Principe,1847,31.0,,928.0,Sub-Saharan Africa
Sao Tome and Principe,1848,31.0,,929.0,Sub-Saharan Africa
Sao Tome and Principe,1849,31.0,,931.0,Sub-Saharan Africa
Sao Tome and Principe,1850,31.0,28467,933.0,Sub-Saharan Africa
Sao Tome and Principe,1851,31.0,,935.0,Sub-Saharan Africa
Sao Tome and Principe,1852,31.0,,936.0,Sub-Saharan Africa
Sao Tome and Principe,1853,31.0,,938.0,Sub-Saharan Africa
Sao Tome and Principe,1854,31.0,,940.0,Sub-Saharan Africa
Sao Tome and Principe,1855,31.0,,942.0,Sub-Saharan Africa
Sao Tome and Principe,1856,31.0,,943.0,Sub-Saharan Africa
Sao Tome and Principe,1857,31.0,,945.0,Sub-Saharan Africa
Sao Tome and Principe,1858,31.0,,947.0,Sub-Saharan Africa
Sao Tome and Principe,1859,31.0,,949.0,Sub-Saharan Africa
Sao Tome and Principe,1860,31.0,30707,950.0,Sub-Saharan Africa
Sao Tome and Principe,1861,31.0,,952.0,Sub-Saharan Africa
Sao Tome and Principe,1862,31.0,,954.0,Sub-Saharan Africa
Sao Tome and Principe,1863,31.0,,956.0,Sub-Saharan Africa
Sao Tome and Principe,1864,31.0,,957.0,Sub-Saharan Africa
Sao Tome and Principe,1865,31.0,,959.0,Sub-Saharan Africa
Sao Tome and Principe,1866,31.0,,961.0,Sub-Saharan Africa
Sao Tome and Principe,1867,31.0,,963.0,Sub-Saharan Africa
Sao Tome and Principe,1868,31.0,,964.0,Sub-Saharan Africa
Sao Tome and Principe,1869,31.0,,966.0,Sub-Saharan Africa
Sao Tome and Principe,1870,31.0,33124,968.0,Sub-Saharan Africa
Sao Tome and Principe,1871,31.0,,970.0,Sub-Saharan Africa
Sao Tome and Principe,1872,31.0,,972.0,Sub-Saharan Africa
Sao Tome and Principe,1873,31.0,,973.0,Sub-Saharan Africa
Sao Tome and Principe,1874,31.0,,975.0,Sub-Saharan Africa
Sao Tome and Principe,1875,31.0,,977.0,Sub-Saharan Africa
Sao Tome and Principe,1876,31.0,,979.0,Sub-Saharan Africa
Sao Tome and Principe,1877,31.0,,981.0,Sub-Saharan Africa
Sao Tome and Principe,1878,31.0,,983.0,Sub-Saharan Africa
Sao Tome and Principe,1879,31.0,,984.0,Sub-Saharan Africa
Sao Tome and Principe,1880,31.0,35718,986.0,Sub-Saharan Africa
Sao Tome and Principe,1881,31.0,,988.0,Sub-Saharan Africa
Sao Tome and Principe,1882,31.0,,990.0,Sub-Saharan Africa
Sao Tome and Principe,1883,31.0,,992.0,Sub-Saharan Africa
Sao Tome and Principe,1884,31.0,,993.0,Sub-Saharan Africa
Sao Tome and Principe,1885,31.0,,995.0,Sub-Saharan Africa
Sao Tome and Principe,1886,31.0,,997.0,Sub-Saharan Africa
Sao Tome and Principe,1887,31.0,,999.0,Sub-Saharan Africa
Sao Tome and Principe,1888,31.0,,1001.0,Sub-Saharan Africa
Sao Tome and Principe,1889,31.0,,1003.0,Sub-Saharan Africa
Sao Tome and Principe,1890,31.0,38513,1005.0,Sub-Saharan Africa
